417	0.02517080307006836	0.326854944229126
13	0.021250009536743164	0.10234689712524414
2046	0.026346921920776367	0.21635103225708008
12	0.018139123916625977	0.09096503257751465
12	0.017201900482177734	0.09046506881713867
14	0.017851829528808594	0.08855199813842773
12	0.01735520362854004	0.09474396705627441
12	0.014028072357177734	0.10772109031677246
7265	0.022027969360351562	0.14375805854797363
15	0.01724100112915039	0.09579801559448242
100	0.017479896545410156	0.0907599925994873
12	0.015707969665527344	0.09142684936523438
14	0.01812601089477539	0.11075878143310547
13	0.016079187393188477	0.09789085388183594
14	0.017828941345214844	0.09117507934570312
27421	0.01726508140563965	0.09610700607299805
28901	0.017522811889648438	0.11146783828735352
13	0.016971111297607422	0.09567880630493164
13	0.01629805564880371	0.08893489837646484
76	0.017597198486328125	0.09266495704650879
36	0.017201900482177734	0.08674097061157227
132	0.01694798469543457	0.08737516403198242
76	0.01766514778137207	0.11378598213195801
937	0.025000810623168945	0.20314788818359375
139	0.02118515968322754	0.17740893363952637
556	0.021934032440185547	0.13052105903625488
14	0.018065929412841797	0.09249520301818848
18403	0.022063016891479492	0.16484498977661133
14	0.018949031829833984	0.09041619300842285
12	0.017974138259887695	0.11832404136657715
14283	0.020511150360107422	0.1224050521850586
1249	0.018399953842163086	0.0950310230255127
420	0.01819610595703125	0.08897995948791504
132	0.017689943313598633	0.09137105941772461
1829	0.018466949462890625	0.12102198600769043
37429	0.0375521183013916	0.2779550552368164
875	0.018661022186279297	0.08619904518127441
471	0.020054101943969727	0.08433008193969727
12	0.017581939697265625	0.10507488250732422
12	0.017215967178344727	0.07833290100097656
13600	0.02574300765991211	0.13916707038879395
93	0.018286943435668945	0.07809996604919434
86	0.019025802612304688	0.07895779609680176
2522	0.01826000213623047	0.10811114311218262
7221	0.017179012298583984	0.08170604705810547
785	0.01801300048828125	0.0788428783416748
12	0.017242908477783203	0.08072590827941895
13	0.01767420768737793	0.07983183860778809
962	0.025017976760864258	0.1676499843597412
12	0.017158985137939453	0.08883190155029297
14	0.01679086685180664	0.0821828842163086
14	0.016924142837524414	0.08427286148071289
13	0.016994953155517578	0.10543322563171387
12	0.015256166458129883	0.0816349983215332
12	0.01691603660583496	0.08603096008300781
14	0.018297910690307617	0.08381295204162598
76	0.015819072723388672	0.08136415481567383
14	0.01787090301513672	0.12935185432434082
12	0.018368005752563477	0.10069990158081055
5065	0.026156902313232422	0.13128018379211426
12	0.020370006561279297	0.09219717979431152
625	0.019906997680664062	0.10354900360107422
4599	0.06086897850036621	0.33171796798706055
17833	0.06247401237487793	0.2987520694732666
185	0.017483949661254883	0.11939716339111328
878	0.01751089096069336	0.08841800689697266
835	0.017722129821777344	0.08830094337463379
5675	0.018767833709716797	0.08864402770996094
73132	0.05116415023803711	0.2791459560394287
1433	0.023252010345458984	0.0923149585723877
36053	0.03627610206604004	0.19086217880249023
22241	0.024837017059326172	0.1321570873260498
13	0.01937413215637207	0.11183285713195801
1353	0.01909184455871582	0.09391999244689941
584	0.018170833587646484	0.08531594276428223
215	0.017033100128173828	0.08391690254211426
76	0.017333030700683594	0.10277986526489258
175	0.01773810386657715	0.10116791725158691
281	0.018114089965820312	0.08455014228820801
79	0.01783609390258789	0.0883638858795166
15125	0.021891117095947266	0.15346598625183105
31673	0.0209810733795166	0.11284708976745605
12	0.018485069274902344	0.08166289329528809
491	0.01856517791748047	0.08167290687561035
52961	0.02187204360961914	0.13221502304077148
98	0.020292043685913086	0.08617377281188965
14	0.018021106719970703	0.08194708824157715
12	0.018107891082763672	0.08341813087463379
1340	0.03813600540161133	0.235029935836792
2685	0.024800777435302734	0.08490109443664551
135	0.022047996520996094	0.08756494522094727
76	0.018805980682373047	0.08685708045959473
76	0.017537832260131836	0.10927104949951172
98	0.01790308952331543	0.087677001953125
12	0.01837778091430664	0.0861668586730957
12	0.018436908721923828	0.08679008483886719
11218	0.03307008743286133	0.17348504066467285
2714	0.02690410614013672	0.12376880645751953
416	0.019623994827270508	0.08298897743225098
1141	0.019692182540893555	0.08512496948242188
539	0.019454002380371094	0.1160738468170166
1896	0.019602060317993164	0.09479212760925293
590	0.026295900344848633	0.09128403663635254
420	0.020911216735839844	0.08407402038574219
1700	0.02163219451904297	0.09159684181213379
14	0.018889904022216797	0.11196613311767578
2403	0.018835067749023438	0.09101986885070801
3419	0.035111188888549805	0.11820316314697266
20720	0.06190180778503418	0.2791481018066406
390	0.0185239315032959	0.09113001823425293
11802	0.07556414604187012	0.29970407485961914
8131	0.027057170867919922	0.1357131004333496
76	0.018597841262817383	0.09341788291931152
76	0.017915010452270508	0.094635009765625
896	0.01790785789489746	0.08308815956115723
13	0.017952919006347656	0.08356785774230957
12	0.01813483238220215	0.11109781265258789
76	0.018827199935913086	0.08854007720947266
15	0.01795792579650879	0.08310317993164062
110	0.01787710189819336	0.08146190643310547
110	0.01863694190979004	0.1149129867553711
12	0.018852949142456055	0.08539414405822754
439	0.018849849700927734	0.08532977104187012
17	0.018207073211669922	0.08812499046325684
12	0.01823902130126953	0.08893918991088867
12	0.02031707763671875	0.11423110961914062
175	0.0169830322265625	0.08788418769836426
6127	0.020417213439941406	0.0941619873046875
1111	0.018603086471557617	0.08927297592163086
376	0.018969058990478516	0.11915898323059082
6409	0.024438142776489258	0.10288691520690918
4089	0.019610166549682617	0.0951850414276123
76	0.019288063049316406	0.08649706840515137
579	0.018255949020385742	0.11878800392150879
12	0.016294002532958984	0.08232688903808594
486	0.017184019088745117	0.08269786834716797
416	0.01707601547241211	0.08237290382385254
76	0.017131805419921875	0.0812690258026123
1270	0.018234968185424805	0.1198110580444336
1979	0.021336078643798828	0.0936579704284668
1228	0.01886296272277832	0.08974504470825195
1892	0.017535924911499023	0.08208394050598145
4884	0.05080890655517578	0.22582697868347168
12	0.02744293212890625	0.0846250057220459
4390	0.026190996170043945	0.08858990669250488
1202	0.02591419219970703	0.10675287246704102
87	0.02552485466003418	0.14403796195983887
73	0.02336716651916504	0.1493079662322998
13	0.01816105842590332	0.08298587799072266
686	0.01815199851989746	0.0849151611328125
114	0.02157115936279297	0.14113497734069824
74	0.021502017974853516	0.1255021095275879
9085	0.04012012481689453	0.24490880966186523
73	0.025701045989990234	0.1350269317626953
108	0.02387714385986328	0.10482597351074219
276	0.031764984130859375	0.1396350860595703
76	0.027348995208740234	0.09189200401306152
75	0.028295040130615234	0.13089489936828613
72	0.02768707275390625	0.09221601486206055
1239	0.027144908905029297	0.08442306518554688
442	0.025277137756347656	0.08622217178344727
72	0.02030491828918457	0.12836885452270508
759	0.018620014190673828	0.09124207496643066
14351	0.03600502014160156	0.16861796379089355
957	0.020534038543701172	0.08844900131225586
1196	0.018026113510131836	0.12302803993225098
3714	0.018057823181152344	0.09281611442565918
482	0.018372058868408203	0.0870978832244873
18870	0.0214841365814209	0.09998703002929688
13329	0.022238969802856445	0.13905000686645508
79	0.018375873565673828	0.08714103698730469
13	0.019043922424316406	0.08500504493713379
12	0.023319005966186523	0.08830595016479492
76	0.018095016479492188	0.11929702758789062
76	0.018139123916625977	0.08857297897338867
33	0.018702983856201172	0.09116911888122559
16	0.018526077270507812	0.09531593322753906
12	0.01776289939880371	0.11766505241394043
13	0.018751144409179688	0.08431291580200195
13	0.018184900283813477	0.08657217025756836
76	0.017938852310180664	0.08527708053588867
12	0.018193960189819336	0.12506985664367676
76	0.0178070068359375	0.09126901626586914
76	0.017895936965942383	0.08288908004760742
13	0.01830005645751953	0.08187317848205566
13	0.017739057540893555	0.10420799255371094
12	0.017130136489868164	0.09966182708740234
13	0.018254995346069336	0.08340716361999512
273	0.0204620361328125	0.10074400901794434
14	0.018086910247802734	0.10912322998046875
76	0.016494035720825195	0.10368800163269043
14	0.018133878707885742	0.08937716484069824
76	0.018764972686767578	0.08436799049377441
26761	0.019635915756225586	0.1255779266357422
12	0.01807379722595215	0.09037899971008301
76	0.018177032470703125	0.08654499053955078
110	0.01857614517211914	0.08308601379394531
13	0.016993999481201172	0.11669206619262695
76	0.017765045166015625	0.08597898483276367
231	0.0183718204498291	0.08424782752990723
244	0.016566991806030273	0.08220195770263672
229	0.017915964126586914	0.11670804023742676
361	0.017998933792114258	0.0857551097869873
277	0.018344879150390625	0.08494901657104492
1243	0.018069982528686523	0.08211398124694824
76	0.01812291145324707	0.1071770191192627
235	0.016694068908691406	0.10517501831054688
76	0.01794886589050293	0.09106993675231934
633	0.019093036651611328	0.08437609672546387
76	0.01838088035583496	0.11588096618652344
837	0.020440101623535156	0.09252405166625977
